"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"html-keyboard-response","220","570526","0.0-14.0","71wt","","","","","","6916","p","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 2</h2><div class=""myDiv""><p>Jetzt können Sie einen kurzen Probedurchlauf f&uuml;r diesen Teil des Experiments machen.</p><p>W&auml;hlen Sie das Bild aus, das das Wort darstellt. <ul><li>Dr&uuml;cken Sie die <b>Taste Q</b>, um das <b>linke</b> Bild auszuw&auml;hlen. Dr&uuml;cken Sie die <b>Taste P</b>, um das <b>rechte</b> Bild auszuw&auml;hlen.</li> <li>Sie haben 5 Sekunden Zeit, um sich f&uuml;r eines der Bilder zu entscheiden. </li><li>Bitte warten Sie, bis Sie <b>das ganze Wort gehört haben</b>, bevor Sie eine Taste drücken.</li></ul></p><p>Dr&uuml;cken Sie eine beliebige Taste, um den Probedurchlauf anzufangen.</p>"
"audio-keyboard-response","221","572090","0.0-15.0-0.0","71wt","","","","","","null","null","audio_projekt/treffen2.wav"
"image-keyboard-response","222","573250","0.0-15.0-1.0","71wt","","","","","","1159","p","pics/scaled/triefen_treffen.png"
"audio-keyboard-response","223","574657","0.0-15.0-0.1","71wt","","","","","","null","null","audio_projekt/beten1.wav"
"image-keyboard-response","224","576253","0.0-15.0-1.1","71wt","","","","","","1595","p","pics/scaled/bieten_beten.jpg"
"html-keyboard-response","225","579993","0.0-16.0","71wt","","","","","","2847","p","<h2>Teil 2: Identifikationsaufgabe</h2><p>Jetzt sind Sie darauf vorbereitet, die Identifikationsaufgabe auszuführen.</p><p>Sind Sie bereit? Dann dr&uuml;cken Sie eine beliebige Taste, um anzufangen.</p>"
"audio-keyboard-response","226","581348","0.0-17.0-0.0","71wt","","","","","","null","null","audio_projekt/tuer.wav"
"image-keyboard-response","227","582435","0.0-17.0-1.0","71wt","","","","","","1086","p","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","228","583718","0.0-17.0-0.1","71wt","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","229","584228","0.0-17.0-1.1","71wt","","","","","","509","q","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","230","585646","0.0-17.0-0.2","71wt","","","","","","null","null","audio_projekt/lieder.wav"
"image-keyboard-response","231","586749","0.0-17.0-1.2","71wt","","","","","","1102","p","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","232","588427","0.0-17.0-0.3","71wt","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","233","589592","0.0-17.0-1.3","71wt","","","","","","1164","q","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","234","590926","0.0-17.0-0.4","71wt","","","","","","null","null","audio_projekt/buehne.wav"
"image-keyboard-response","235","591439","0.0-17.0-1.4","71wt","","","","","","512","p","pics/scaled/biene_buehne.png"
"audio-keyboard-response","236","593109","0.0-17.0-0.5","71wt","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","237","594268","0.0-17.0-1.5","71wt","","","","","","1157","q","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","238","595608","0.0-17.0-0.6","71wt","","","","","","null","null","audio_projekt/buehne.wav"
"image-keyboard-response","239","595963","0.0-17.0-1.6","71wt","","","","","","354","p","pics/scaled/biene_buehne.png"
"audio-keyboard-response","240","597224","0.0-17.0-0.7","71wt","","","","","","null","null","audio_projekt/tuer.wav"
"image-keyboard-response","241","598321","0.0-17.0-1.7","71wt","","","","","","1096","p","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","242","599716","0.0-17.0-0.8","71wt","","","","","","null","null","audio_projekt/kuehl.wav"
"image-keyboard-response","243","600845","0.0-17.0-1.8","71wt","","","","","","1128","p","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","244","602644","0.0-17.0-0.9","71wt","","","","","","null","null","audio_projekt/spielen.wav"
"image-keyboard-response","245","603405","0.0-17.0-1.9","71wt","","","","","","761","q","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","246","604736","0.0-17.0-0.10","71wt","","","","","","null","null","audio_projekt/tier.wav"
"image-keyboard-response","247","605282","0.0-17.0-1.10","71wt","","","","","","545","q","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","248","606939","0.0-17.0-0.11","71wt","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","249","607311","0.0-17.0-1.11","71wt","","","","","","372","p","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","250","608869","0.0-17.0-0.12","71wt","","","","","","null","null","audio_projekt/stiel.wav"
"image-keyboard-response","251","609756","0.0-17.0-1.12","71wt","","","","","","888","q","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","252","611146","0.0-17.0-0.13","71wt","","","","","","null","null","audio_projekt/kiel.wav"
"image-keyboard-response","253","611885","0.0-17.0-1.13","71wt","","","","","","738","q","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","254","613539","0.0-17.0-0.14","71wt","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","255","614921","0.0-17.0-1.14","71wt","","","","","","1381","q","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","256","616596","0.0-17.0-0.15","71wt","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","257","620858","0.0-17.0-1.15","71wt","","","","","","4260","p","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","258","623154","0.0-17.0-0.16","71wt","","","","","","null","null","audio_projekt/kuehl.wav"
"image-keyboard-response","259","623495","0.0-17.0-1.16","71wt","","","","","","340","p","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","260","624902","0.0-17.0-0.17","71wt","","","","","","null","null","audio_projekt/leder.wav"
"image-keyboard-response","261","625130","0.0-17.0-1.17","71wt","","","","","","228","q","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","262","626678","0.0-17.0-0.18","71wt","","","","","","null","null","audio_projekt/stiel.wav"
"image-keyboard-response","263","627224","0.0-17.0-1.18","71wt","","","","","","546","q","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","264","628889","0.0-17.0-0.19","71wt","","","","","","null","null","audio_projekt/spielen2.wav"
"image-keyboard-response","265","629179","0.0-17.0-1.19","71wt","","","","","","290","p","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","266","630443","0.0-17.0-0.20","71wt","","","","","","null","null","audio_projekt/tuer.wav"
"image-keyboard-response","267","631271","0.0-17.0-1.20","71wt","","","","","","829","p","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","268","632539","0.0-17.0-0.21","71wt","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","269","632863","0.0-17.0-1.21","71wt","","","","","","324","q","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","270","634225","0.0-17.0-0.22","71wt","","","","","","null","null","audio_projekt/bluten.wav"
"image-keyboard-response","271","634907","0.0-17.0-1.22","71wt","","","","","","681","p","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","272","636564","0.0-17.0-0.23","71wt","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","273","637170","0.0-17.0-1.23","71wt","","","","","","604","p","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","274","638588","0.0-17.0-0.24","71wt","","","","","","null","null","audio_projekt/leder.wav"
"image-keyboard-response","275","638935","0.0-17.0-1.24","71wt","","","","","","347","q","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","276","640308","0.0-17.0-0.25","71wt","","","","","","null","null","audio_projekt/bluten.wav"
"image-keyboard-response","277","641936","0.0-17.0-1.25","71wt","","","","","","1627","p","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","278","643208","0.0-17.0-0.26","71wt","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","279","644813","0.0-17.0-1.26","71wt","","","","","","1605","p","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","280","646404","0.0-17.0-0.27","71wt","","","","","","null","null","audio_projekt/segel.wav"
"image-keyboard-response","281","646906","0.0-17.0-1.27","71wt","","","","","","503","q","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","282","648583","0.0-17.0-0.28","71wt","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","283","649082","0.0-17.0-1.28","71wt","","","","","","499","q","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","284","650464","0.0-17.0-0.29","71wt","","","","","","null","null","audio_projekt/kuehl.wav"
"image-keyboard-response","285","650897","0.0-17.0-1.29","71wt","","","","","","432","p","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","286","652447","0.0-17.0-0.30","71wt","","","","","","null","null","audio_projekt/stiel.wav"
"image-keyboard-response","287","652692","0.0-17.0-1.30","71wt","","","","","","243","q","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","288","654355","0.0-17.0-0.31","71wt","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","289","654808","0.0-17.0-1.31","71wt","","","","","","453","q","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","290","656215","0.0-17.0-0.32","71wt","","","","","","null","null","audio_projekt/lieder.wav"
"image-keyboard-response","291","657052","0.0-17.0-1.32","71wt","","","","","","836","q","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","292","658639","0.0-17.0-0.33","71wt","","","","","","null","null","audio_projekt/segel.wav"
"image-keyboard-response","293","658920","0.0-17.0-1.33","71wt","","","","","","281","q","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","294","660577","0.0-17.0-0.34","71wt","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","295","661180","0.0-17.0-1.34","71wt","","","","","","603","q","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","296","662772","0.0-17.0-0.35","71wt","","","","","","null","null","audio_projekt/segel.wav"
"image-keyboard-response","297","663014","0.0-17.0-1.35","71wt","","","","","","240","q","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","298","664344","0.0-17.0-0.36","71wt","","","","","","null","null","audio_projekt/buehne.wav"
"image-keyboard-response","299","664616","0.0-17.0-1.36","71wt","","","","","","271","p","pics/scaled/biene_buehne.png"
"audio-keyboard-response","300","666278","0.0-17.0-0.37","71wt","","","","","","null","null","audio_projekt/spielen.wav"
"image-keyboard-response","301","666611","0.0-17.0-1.37","71wt","","","","","","333","q","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","302","668262","0.0-17.0-0.38","71wt","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","303","668368","0.0-17.0-1.38","71wt","","","","","","106","p","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","304","669636","0.0-17.0-0.39","71wt","","","","","","null","null","audio_projekt/tier.wav"
"image-keyboard-response","305","669910","0.0-17.0-1.39","71wt","","","","","","275","q","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","306","671322","0.0-17.0-0.40","71wt","","","","","","null","null","audio_projekt/lieder.wav"
"image-keyboard-response","307","671971","0.0-17.0-1.40","71wt","","","","","","647","p","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","308","673367","0.0-17.0-0.41","71wt","","","","","","null","null","audio_projekt/kiel.wav"
"image-keyboard-response","309","673791","0.0-17.0-1.41","71wt","","","","","","423","q","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","310","675411","0.0-17.0-0.42","71wt","","","","","","null","null","audio_projekt/siegel.wav"
"image-keyboard-response","311","676178","0.0-17.0-1.42","71wt","","","","","","765","p","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","312","677766","0.0-17.0-0.43","71wt","","","","","","null","null","audio_projekt/siegel.wav"
"image-keyboard-response","313","678521","0.0-17.0-1.43","71wt","","","","","","754","p","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","314","679792","0.0-17.0-0.44","71wt","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","315","684061","0.0-17.0-1.44","71wt","","","","","","4269","q","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","316","686608","0.0-17.0-0.45","71wt","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","317","686861","0.0-17.0-1.45","71wt","","","","","","252","p","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","318","688227","0.0-17.0-0.46","71wt","","","","","","null","null","audio_projekt/blueten.wav"
"image-keyboard-response","319","691722","0.0-17.0-1.46","71wt","","","","","","3493","q","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","320","694221","0.0-17.0-0.47","71wt","","","","","","null","null","audio_projekt/siegel.wav"
"image-keyboard-response","321","696173","0.0-17.0-1.47","71wt","","","","","","1950","p","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","322","697497","0.0-17.0-0.48","71wt","","","","","","null","null","audio_projekt/biene.wav"
"image-keyboard-response","323","698087","0.0-17.0-1.48","71wt","","","","","","589","q","pics/scaled/biene_buehne.png"
"audio-keyboard-response","324","699361","0.0-17.0-0.49","71wt","","","","","","null","null","audio_projekt/tier.wav"
"image-keyboard-response","325","699599","0.0-17.0-1.49","71wt","","","","","","238","q","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","326","701152","0.0-17.0-0.50","71wt","","","","","","null","null","audio_projekt/stuhl.wav"
"image-keyboard-response","327","701432","0.0-17.0-1.50","71wt","","","","","","279","p","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","328","702819","0.0-17.0-0.51","71wt","","","","","","null","null","audio_projekt/kiel.wav"
"image-keyboard-response","329","703558","0.0-17.0-1.51","71wt","","","","","","738","q","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","330","704909","0.0-17.0-0.52","71wt","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","331","707366","0.0-17.0-1.52","71wt","","","","","","2455","p","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","332","708748","0.0-17.0-0.53","71wt","","","","","","null","null","audio_projekt/blueten.wav"
"image-keyboard-response","333","710630","0.0-17.0-1.53","71wt","","","","","","1882","q","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","334","711970","0.0-17.0-0.54","71wt","","","","","","null","null","audio_projekt/biene.wav"
"image-keyboard-response","335","712357","0.0-17.0-1.54","71wt","","","","","","386","q","pics/scaled/biene_buehne.png"
"audio-keyboard-response","336","713623","0.0-17.0-0.55","71wt","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","337","714581","0.0-17.0-1.55","71wt","","","","","","957","p","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","338","716232","0.0-17.0-0.56","71wt","","","","","","null","null","audio_projekt/spielen.wav"
"image-keyboard-response","339","716420","0.0-17.0-1.56","71wt","","","","","","186","q","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","340","718085","0.0-17.0-0.57","71wt","","","","","","null","null","audio_projekt/spielen2.wav"
"image-keyboard-response","341","718587","0.0-17.0-1.57","71wt","","","","","","502","p","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","342","720174","0.0-17.0-0.58","71wt","","","","","","null","null","audio_projekt/stuhl.wav"
"image-keyboard-response","343","720755","0.0-17.0-1.58","71wt","","","","","","579","p","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","344","722089","0.0-17.0-0.59","71wt","","","","","","null","null","audio_projekt/biene.wav"
"image-keyboard-response","345","722651","0.0-17.0-1.59","71wt","","","","","","561","q","pics/scaled/biene_buehne.png"
"audio-keyboard-response","346","724205","0.0-17.0-0.60","71wt","","","","","","null","null","audio_projekt/stuhl.wav"
"image-keyboard-response","347","724610","0.0-17.0-1.60","71wt","","","","","","405","p","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","348","725978","0.0-17.0-0.61","71wt","","","","","","null","null","audio_projekt/bluten.wav"
"image-keyboard-response","349","728407","0.0-17.0-1.61","71wt","","","","","","2430","p","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","350","730073","0.0-17.0-0.62","71wt","","","","","","null","null","audio_projekt/spielen2.wav"
"image-keyboard-response","351","730176","0.0-17.0-1.62","71wt","","","","","","104","p","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","352","731644","0.0-17.0-0.63","71wt","","","","","","null","null","audio_projekt/blueten.wav"
"image-keyboard-response","353","733011","0.0-17.0-1.63","71wt","","","","","","1366","p","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","354","734681","0.0-17.0-0.64","71wt","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","355","736737","0.0-17.0-1.64","71wt","","","","","","2056","q","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","356","738143","0.0-17.0-0.65","71wt","","","","","","null","null","audio_projekt/leder.wav"
"image-keyboard-response","357","738415","0.0-17.0-1.65","71wt","","","","","","271","q","pics/scaled/lieder_leder.jpg"
