"trial_type","trial_index","time_elapsed","internal_node_id","subject","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus"
"html-keyboard-response","220","731389","0.0-14.0","0pan","","","","","","15467","q","<h2>Teil 2: Identifikationsaufgabe: Vorbereitung 2</h2><div class=""myDiv""><p>Jetzt können Sie einen kurzen Probedurchlauf f&uuml;r diesen Teil des Experiments machen.</p><p>W&auml;hlen Sie das Bild aus, das das Wort darstellt. <ul><li>Dr&uuml;cken Sie die <b>Taste Q</b>, um das <b>linke</b> Bild auszuw&auml;hlen. Dr&uuml;cken Sie die <b>Taste P</b>, um das <b>rechte</b> Bild auszuw&auml;hlen.</li> <li>Sie haben 5 Sekunden Zeit, um sich f&uuml;r eines der Bilder zu entscheiden. </li><li>Bitte warten Sie, bis Sie <b>das ganze Wort gehört haben</b>, bevor Sie eine Taste drücken.</li></ul></p><p>Dr&uuml;cken Sie eine beliebige Taste, um den Probedurchlauf anzufangen.</p>"
"audio-keyboard-response","221","732466","0.0-15.0-0.0","0pan","","","","","","null","null","audio_projekt/treffen2.wav"
"image-keyboard-response","222","733446","0.0-15.0-1.0","0pan","","","","","","972","p","pics/scaled/triefen_treffen.png"
"audio-keyboard-response","223","735145","0.0-15.0-0.1","0pan","","","","","","null","null","audio_projekt/beten1.wav"
"image-keyboard-response","224","735866","0.0-15.0-1.1","0pan","","","","","","717","p","pics/scaled/bieten_beten.jpg"
"html-keyboard-response","225","739397","0.0-16.0","0pan","","","","","","2731","p","<h2>Teil 2: Identifikationsaufgabe</h2><p>Jetzt sind Sie darauf vorbereitet, die Identifikationsaufgabe auszuführen.</p><p>Sind Sie bereit? Dann dr&uuml;cken Sie eine beliebige Taste, um anzufangen.</p>"
"audio-keyboard-response","226","740500","0.0-17.0-0.0","0pan","","","","","","null","null","audio_projekt/stiel.wav"
"image-keyboard-response","227","741310","0.0-17.0-1.0","0pan","","","","","","805","q","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","228","743224","0.0-17.0-0.1","0pan","","","","","","null","null","audio_projekt/stiel.wav"
"image-keyboard-response","229","743639","0.0-17.0-1.1","0pan","","","","","","410","q","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","230","745384","0.0-17.0-0.2","0pan","","","","","","null","null","audio_projekt/kiel.wav"
"image-keyboard-response","231","745854","0.0-17.0-1.2","0pan","","","","","","466","q","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","232","747800","0.0-17.0-0.3","0pan","","","","","","null","null","audio_projekt/siegel.wav"
"image-keyboard-response","233","748858","0.0-17.0-1.3","0pan","","","","","","1054","p","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","234","750620","0.0-17.0-0.4","0pan","","","","","","null","null","audio_projekt/lieder.wav"
"image-keyboard-response","235","751378","0.0-17.0-1.4","0pan","","","","","","754","p","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","236","753140","0.0-17.0-0.5","0pan","","","","","","null","null","audio_projekt/leder.wav"
"image-keyboard-response","237","753324","0.0-17.0-1.5","0pan","","","","","","180","q","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","238","754940","0.0-17.0-0.6","0pan","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","239","755439","0.0-17.0-1.6","0pan","","","","","","495","p","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","240","757463","0.0-17.0-0.7","0pan","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","241","759534","0.0-17.0-1.7","0pan","","","","","","2066","q","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","242","761203","0.0-17.0-0.8","0pan","","","","","","null","null","audio_projekt/biene.wav"
"image-keyboard-response","243","761997","0.0-17.0-1.8","0pan","","","","","","790","q","pics/scaled/biene_buehne.png"
"audio-keyboard-response","244","764024","0.0-17.0-0.9","0pan","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","245","764945","0.0-17.0-1.9","0pan","","","","","","918","p","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","246","766963","0.0-17.0-0.10","0pan","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","247","767531","0.0-17.0-1.10","0pan","","","","","","564","q","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","248","769564","0.0-17.0-0.11","0pan","","","","","","null","null","audio_projekt/spielen2.wav"
"image-keyboard-response","249","769702","0.0-17.0-1.11","0pan","","","","","","134","p","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","250","771444","0.0-17.0-0.12","0pan","","","","","","null","null","audio_projekt/kiel.wav"
"image-keyboard-response","251","771886","0.0-17.0-1.12","0pan","","","","","","438","q","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","252","773762","0.0-17.0-0.13","0pan","","","","","","null","null","audio_projekt/stuhl.wav"
"image-keyboard-response","253","774045","0.0-17.0-1.13","0pan","","","","","","280","p","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","254","775983","0.0-17.0-0.14","0pan","","","","","","null","null","audio_projekt/segel.wav"
"image-keyboard-response","255","776419","0.0-17.0-1.14","0pan","","","","","","432","q","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","256","778363","0.0-17.0-0.15","0pan","","","","","","null","null","audio_projekt/siegel.wav"
"image-keyboard-response","257","778455","0.0-17.0-1.15","0pan","","","","","","87","p","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","258","780183","0.0-17.0-0.16","0pan","","","","","","null","null","audio_projekt/bluten.wav"
"image-keyboard-response","259","781559","0.0-17.0-1.16","0pan","","","","","","1373","q","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","260","782423","0.0-17.0-0.17","0pan","","","","","","null","null","audio_projekt/blueten.wav"
"image-keyboard-response","261","785215","0.0-17.0-1.17","0pan","","","","","","2789","p","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","262","787259","0.0-17.0-0.18","0pan","","","","","","null","null","audio_projekt/spielen.wav"
"image-keyboard-response","263","788354","0.0-17.0-1.18","0pan","","","","","","1091","q","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","264","790083","0.0-17.0-0.19","0pan","","","","","","null","null","audio_projekt/bluten.wav"
"image-keyboard-response","265","791369","0.0-17.0-1.19","0pan","","","","","","1282","q","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","266","793123","0.0-17.0-0.20","0pan","","","","","","null","null","audio_projekt/lieder.wav"
"image-keyboard-response","267","794159","0.0-17.0-1.20","0pan","","","","","","1032","p","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","268","796162","0.0-17.0-0.21","0pan","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","269","797183","0.0-17.0-1.21","0pan","","","","","","1018","p","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","270","798062","0.0-17.0-0.22","0pan","","","","","","null","null","audio_projekt/buehne.wav"
"image-keyboard-response","271","801751","0.0-17.0-1.22","0pan","","","","","","3685","p","pics/scaled/biene_buehne.png"
"audio-keyboard-response","272","803382","0.0-17.0-0.23","0pan","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","273","804631","0.0-17.0-1.23","0pan","","","","","","1245","p","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","274","806321","0.0-17.0-0.24","0pan","","","","","","null","null","audio_projekt/biene.wav"
"image-keyboard-response","275","807151","0.0-17.0-1.24","0pan","","","","","","826","q","pics/scaled/biene_buehne.png"
"audio-keyboard-response","276","809061","0.0-17.0-0.25","0pan","","","","","","null","null","audio_projekt/stuhl.wav"
"image-keyboard-response","277","809929","0.0-17.0-1.25","0pan","","","","","","864","p","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","278","810802","0.0-17.0-0.26","0pan","","","","","","null","null","audio_projekt/tier.wav"
"image-keyboard-response","279","813146","0.0-17.0-1.26","0pan","","","","","","2341","q","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","280","815081","0.0-17.0-0.27","0pan","","","","","","null","null","audio_projekt/siegel.wav"
"image-keyboard-response","281","815835","0.0-17.0-1.27","0pan","","","","","","750","p","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","282","817461","0.0-17.0-0.28","0pan","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","283","819210","0.0-17.0-1.28","0pan","","","","","","1745","q","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","284","820111","0.0-17.0-0.29","0pan","","","","","","null","null","audio_projekt/blueten.wav"
"image-keyboard-response","285","822664","0.0-17.0-1.29","0pan","","","","","","2549","p","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","286","823553","0.0-17.0-0.30","0pan","","","","","","null","null","audio_projekt/buehne.wav"
"image-keyboard-response","287","826196","0.0-17.0-1.30","0pan","","","","","","2639","p","pics/scaled/biene_buehne.png"
"audio-keyboard-response","288","827800","0.0-17.0-0.31","0pan","","","","","","null","null","audio_projekt/tuer.wav"
"image-keyboard-response","289","828491","0.0-17.0-1.31","0pan","","","","","","687","p","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","290","830501","0.0-17.0-0.32","0pan","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","291","831315","0.0-17.0-1.32","0pan","","","","","","809","p","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","292","833296","0.0-17.0-0.33","0pan","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","293","835286","0.0-17.0-1.33","0pan","","","","","","1985","p","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","294","836896","0.0-17.0-0.34","0pan","","","","","","null","null","audio_projekt/tuer.wav"
"image-keyboard-response","295","837726","0.0-17.0-1.34","0pan","","","","","","825","p","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","296","839680","0.0-17.0-0.35","0pan","","","","","","null","null","audio_projekt/segel.wav"
"image-keyboard-response","297","840089","0.0-17.0-1.35","0pan","","","","","","405","q","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","298","841780","0.0-17.0-0.36","0pan","","","","","","null","null","audio_projekt/biene.wav"
"image-keyboard-response","299","842530","0.0-17.0-1.36","0pan","","","","","","746","q","pics/scaled/biene_buehne.png"
"audio-keyboard-response","300","843401","0.0-17.0-0.37","0pan","","","","","","null","null","audio_projekt/tier.wav"
"image-keyboard-response","301","847378","0.0-17.0-1.37","0pan","","","","","","3974","p","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","302","849121","0.0-17.0-0.38","0pan","","","","","","null","null","audio_projekt/kuehl.wav"
"image-keyboard-response","303","849741","0.0-17.0-1.38","0pan","","","","","","616","p","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","304","851476","0.0-17.0-0.39","0pan","","","","","","null","null","audio_projekt/leder.wav"
"image-keyboard-response","305","852609","0.0-17.0-1.39","0pan","","","","","","1129","q","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","306","854241","0.0-17.0-0.40","0pan","","","","","","null","null","audio_projekt/tuer.wav"
"image-keyboard-response","307","854825","0.0-17.0-1.40","0pan","","","","","","581","p","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","308","856839","0.0-17.0-0.41","0pan","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","309","857805","0.0-17.0-1.41","0pan","","","","","","962","q","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","310","859539","0.0-17.0-0.42","0pan","","","","","","null","null","audio_projekt/kuehl.wav"
"image-keyboard-response","311","860529","0.0-17.0-1.42","0pan","","","","","","985","p","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","312","862559","0.0-17.0-0.43","0pan","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","313","863127","0.0-17.0-1.43","0pan","","","","","","564","q","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","314","864859","0.0-17.0-0.44","0pan","","","","","","null","null","audio_projekt/bluten.wav"
"image-keyboard-response","315","866153","0.0-17.0-1.44","0pan","","","","","","1290","q","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","316","867026","0.0-17.0-0.45","0pan","","","","","","null","null","audio_projekt/tier.wav"
"image-keyboard-response","317","869729","0.0-17.0-1.45","0pan","","","","","","2700","p","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","318","871499","0.0-17.0-0.46","0pan","","","","","","null","null","audio_projekt/lieder.wav"
"image-keyboard-response","319","872182","0.0-17.0-1.46","0pan","","","","","","681","p","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","320","874119","0.0-17.0-0.47","0pan","","","","","","null","null","audio_projekt/segel.wav"
"image-keyboard-response","321","874623","0.0-17.0-1.47","0pan","","","","","","500","q","pics/scaled/siegel_segel.jpg"
"audio-keyboard-response","322","876378","0.0-17.0-0.48","0pan","","","","","","null","null","audio_projekt/leder.wav"
"image-keyboard-response","323","876952","0.0-17.0-1.48","0pan","","","","","","569","q","pics/scaled/lieder_leder.jpg"
"audio-keyboard-response","324","878538","0.0-17.0-0.49","0pan","","","","","","null","null","audio_projekt/buehne.wav"
"image-keyboard-response","325","878898","0.0-17.0-1.49","0pan","","","","","","355","p","pics/scaled/biene_buehne.png"
"audio-keyboard-response","326","880919","0.0-17.0-0.50","0pan","","","","","","null","null","audio_projekt/spielen2.wav"
"image-keyboard-response","327","881520","0.0-17.0-1.50","0pan","","","","","","597","p","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","328","883539","0.0-17.0-0.51","0pan","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","329","884951","0.0-17.0-1.51","0pan","","","","","","1407","q","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","330","886698","0.0-17.0-0.52","0pan","","","","","","null","null","audio_projekt/kuehl.wav"
"image-keyboard-response","331","887177","0.0-17.0-1.52","0pan","","","","","","475","p","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","332","889174","0.0-17.0-0.53","0pan","","","","","","null","null","audio_projekt/spielen.wav"
"image-keyboard-response","333","889190","0.0-17.0-1.53","0pan","","","","","","12","q","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","334","891219","0.0-17.0-0.54","0pan","","","","","","null","null","audio_projekt/spielen2.wav"
"image-keyboard-response","335","891520","0.0-17.0-1.54","0pan","","","","","","297","p","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","336","893498","0.0-17.0-0.55","0pan","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","337","895130","0.0-17.0-1.55","0pan","","","","","","1628","q","pics/scaled/spulen_spuelen.jpg"
"audio-keyboard-response","338","896879","0.0-17.0-0.56","0pan","","","","","","null","null","audio_projekt/kiel.wav"
"image-keyboard-response","339","897572","0.0-17.0-1.56","0pan","","","","","","690","q","pics/scaled/kiel_kuehl.jpg"
"audio-keyboard-response","340","899198","0.0-17.0-0.57","0pan","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","341","900058","0.0-17.0-1.57","0pan","","","","","","856","q","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","342","901673","0.0-17.0-0.58","0pan","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","343","902083","0.0-17.0-1.58","0pan","","","","","","406","p","pics/scaled/tier_tour.jpg"
"audio-keyboard-response","344","904078","0.0-17.0-0.59","0pan","","","","","","null","null","audio_projekt/spuelen2.wav"
"image-keyboard-response","345","904265","0.0-17.0-1.59","0pan","","","","","","183","p","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","346","905898","0.0-17.0-0.60","0pan","","","","","","null","null","audio_projekt/tour.wav"
"image-keyboard-response","347","906335","0.0-17.0-1.60","0pan","","","","","","433","q","pics/scaled/tuer_tour.jpg"
"audio-keyboard-response","348","908237","0.0-17.0-0.61","0pan","","","","","","null","null","audio_projekt/stuhl.wav"
"image-keyboard-response","349","908461","0.0-17.0-1.61","0pan","","","","","","221","p","pics/scaled/stiel2_stuhl.jpg"
"audio-keyboard-response","350","910478","0.0-17.0-0.62","0pan","","","","","","null","null","audio_projekt/spielen.wav"
"image-keyboard-response","351","910482","0.0-17.0-1.62","0pan","","","","","","1","q","pics/scaled/spielen_spuelen.jpg"
"audio-keyboard-response","352","912498","0.0-17.0-0.63","0pan","","","","","","null","null","audio_projekt/spulen.wav"
"image-keyboard-response","353","913411","0.0-17.0-1.63","0pan","","","","","","909","q","pics/scaled/spielen_spulen.jpg"
"audio-keyboard-response","354","915037","0.0-17.0-0.64","0pan","","","","","","null","null","audio_projekt/blueten.wav"
"image-keyboard-response","355","915706","0.0-17.0-1.64","0pan","","","","","","666","q","pics/scaled/bluten_blueten.jpg"
"audio-keyboard-response","356","917617","0.0-17.0-0.65","0pan","","","","","","null","null","audio_projekt/stiel.wav"
"image-keyboard-response","357","917797","0.0-17.0-1.65","0pan","","","","","","176","q","pics/scaled/stiel2_stuhl.jpg"
